data,emoji,label
病例2是什么情况？他一个人传了好多哦？真是朋友遍布成都市哦,[赞],0
亡羊补牢，为时不晚，但是希望疫情过去了该追责的追责,[微笑],0
最后只罚500留校察看,[吐],0
毕竟多数老爷们都在百京,[笑而不语],1
我在管控区，超市货基本都全，原本囤的一堆东西吃不完,[笑cry],1
我买了那么多春装，结果直接奔夏,[doge],0
雍正乾隆看到了都喊冤——“我那事儿配叫文字狱？”,[doge],0
好喜欢我的容，但是这个墩一副可以飞的样子，它要飞起来了,[傻眼],1
来自内陆孩子的羡慕平时就看爱看赶海视频好漂亮，希望有机会去看看,[失望],1
大白要保护好自己啊，感恩你们到最危险的前线作战,[心],1
加油，团结一心！众志成城！抗疫必胜！,[拳头],1
我可不必跟你争辩总之请不要给党摸黑，入党与否并不能说别人是d丝。没学过辩证法吧,[doge],1
成都会不会带星啊，今天,[泪],0
弯酸的意思是觉得你像“弯弯的月亮，酸酸的话梅”惹人心动的可爱。,[doge],1
强烈请求政府解放欧洲！对北约采取特别军事行动！解救生活在水深火热之中的欧洲人民！🙏,"[爱你],[嘻嘻]",1
还是严打 根源，很多贴这样的 ，建议➕进去摸清证据 严惩 ，大运来了，别把国际形象搞坏了,"[允悲],[doge]",0
太原7号病例也是 小店的商场逛了个遍 还去健身房和澡堂 这俩都不戴口罩 成都 昆明 那些病例也有类似情况 组织得不错啊,[微笑],0
团团出人命了现在你又为啥不仗义执言了,[太开心],0
珍藏了本五年高考三年模拟,[doge],1
求关注上海达丰生活区宿舍，万人聚集，疫情严重,[泪],0
:#成都夜游锦江再上新#【#成都夜游锦江开通日航且新增三条游线#你期待吗？】据成都锦江绿道集团公司消息，为提升服务品质和游玩体验，夜游锦江项目目前暂停了东门码头日间夜间游船运行，但同时新增音乐广场码头精华体验游、望江码头往返、石牛堰码头往返三条特色游线，并且开通了日航。其中，除了夜游锦江的精华——音乐广场体验游外，石牛堰码头往返，望江码头往返，都能够欣赏到“船在锦江中，万户入画图”的璀璨夜景，还能欣赏到望江公园、望江楼和锦水迎晖特色园的美景。,[憧憬],1
环球时报：我不方便说，你们应该知道，就是西方暗杀的，给我喷美国搞的暗杀鬼！！！,[doge],0
泰森都被打出脑震荡了,[泪],0
欢迎三位航天英雄回家,[鲜花],1
会一直记得的不会忘记的,[泪],1
病例2大毒王。已经累计传染20个了，真的是个温桑,[吐],0
武汉笑了，深圳笑了，吉林笑了，小孟买狂点头,[doge],1
三年转瞬即逝，扑救山火牺牲的英雄和勇士们身影始终活在人民群众的心中。缅怀英烈，告慰英灵,"[蜡烛],[加油]",1
//@美国傻事搬运专员:西方：没事，我们愿意和俄罗斯战斗到最后一个乌克兰人,[doge],1
人挨人。告诉我，怎么无接触来，教教我,[doge],0
其实我也看到很多，唉很无奈,[doge],0
没有啊，岁数大了醒得比闹钟早,[泪],0
好家伙 骂人都不带脏字的，有逻辑思维和阅读能力的人就是这样的吗 真吓人,[doge],0
一轮轮的变异重组说是自然界发生的病毒谁信呢,[衰],0
我看我自己的论文还得花钱买，并且这钱既没进我的腰包，也没进杂志社的账户,[挖鼻],0
某些男拳师怎么到处发疯啊,[黑线],0
你自己把话捋顺了再说，谴责🇯🇵法西斯是中国人立场啊跟俄罗斯有什么关系,[费解],0
中国航天给力！🇨🇳🇨🇳🇨🇳为祖国骄傲,"[抱一抱],[good]",1
缅怀铭记先辈！团员的榜样！,[心],1
阴阳怪气，封号处理喽,[doge],0
都觉得上海拉胯，等他们正面遇到奥密克戎就知道了，分分钟教做人连穿一级防护的医务人员都一批接着一批🐏，连通风管都会传播，别说大规模核酸了，在奥密克戎面前都叫你现原形。,[哈哈],0
现在裁员的公司那么多不是大学生的都焦虑,[允悲],0
造谣医护人员和婴儿，太恶毒了,[吐],0
太爽了，就这样做，别学那个螺蛳粉乱搞,[泪],0
九点上班 晚上十点下班 路上还要快一小时 到家躺下都要十二点了你问我为啥不读书,[摊手],0
这小伙吉林长春人,[打call],1
在这之前某外省市能不能搞定一下 看得拳头硬,[吃瓜],0
生活太乏味，没有判头，死温桑,[微笑],0
实体店也就奢侈品销量猛涨，据说太古里lv店去年还冲了全球第一,[允悲],0
好丽友的衰落，背后是韩国文化的衰落以及国产优质产品的崛起，中国会有更多产品走向世界,[鼓掌],1
请问你长啥样当一个人评判别人外貌的时候，这个人本身的素质可见一般,[doge],0
当年是美国拦，现在是自己人拦自己人，还要网暴说投毒,[嘻嘻],0
码住了关键词:瘦腿 减肥 塑型,"[鲜花],[doge]",1
竟然有大学叫江苏大学,[哈哈],1
赞同。不要说家里的老人，包括我这甲癌愈后，虽然现在每天一万步，当躺平导致数亿人争夺医疗资源之时，估计只会以上海的基础病标准，无奈的躺在家等死了,[汗],0
其实美国早就入侵了乌克兰，他们操控了纳粹军队和政府，乌克兰成了殖民地了,[思考],0
典型说话不过脑子的国家,[doge],0
人在家中，锅从天上来,[抱抱],0
把成都惹毛了，骂到你找不到娘,[可爱],0
我也在陈述事实呀,[抱抱],1
辛苦了所有人都期待真相,"[话筒],[心]",1
你真的好极端啊，难道只有屠哟哟老师，申纪兰老师可以女权吗？普通女人不能女权吗？中国有几个屠哟哟，有几个申纪兰？我们普通女人不配吗,[泪],0
这里是tmd中国,[挤眼],0
为什么我们要把兵马俑这样的国宝拿到日本展览？日本有毁坏我们国宝的前科不知道吗？,[怒],0
欧洲国家真的长点心吧,[黑线],0
万年倒霉老二,[允悲],0
有个朋友在巴中当公务员，希望他五一可以请到假回来,[泪],0
极端女拳有条件可以选择嫁去欧美，随夫姓，我说的是极端女拳哦，是极端哦,[doge],0
怪不得早上在双桥路站，平时寥寥无几，今天乌泱泱一片到处都是人不过我没受影响,[允悲],0
听得我热血沸腾，有梦则刚，初心不忘，有我有你有我们！,[打call],1
所以中国的十四亿人哪个不舒服了都不行，有一个不舒服了中国政府就要挨骂，就不配提别的国家了，是这个意思吗？,[馋嘴],0
一群饿狼，资本集团就没有人,[怒],0
提高门槛就这么难吗我们不用生活是吧,[太开心],0
#李玉刚# 玉先生 的华夏真的是太棒了,[抱一抱],1
绿水青山就是金山银山,[赞],1
之前把什么奶茶店作为中风险区，吹的天花乱坠！现在20万确证还是中风险区,[doge],0
还有下一步特别行动就是占领全部二毛,[允悲],1
，他们三个人都没有想到这么火,[允悲],0
中国儿女多奇志不爱红装爱武装 这样崇尚神圣国防的国家一定有希望！,[心],1
要用2300一盒所谓“特效药”的大号流感,[嘻嘻],0
#周深唱红歌好正# #周深新歌有我唱出对答世界的力量# #建团百年原创歌曲有我# 唱出青春力量！唱出青春的模样！,[心],1
南京解放都73年了。可惜南京隔壁那块地还是形式租界呢,[悲伤],0
要没也是你先没啊,[汗],0
上海是上海的上海，北京是中国的北京,[允悲],0
你是不是想表达，两个男的一个女的，是对女人不公，团团怎么能发这种文？？？,[doge],0
连续四天无新增啦，再过十天就可以全域低风险啦谢谢啦,"[抱一抱],[打call]",1
怎么能说被殖民了呢？你们还有财阀这座大山呢,[吃瓜],0
孙颖莎好棒莎莎加油，孙颖莎小朋友健康涨球 查看动图,"[拳头],[赞]",1
:#市民为成都抗疫一线送2000斤苹果# 成都加油！感谢每一份温暖热心市民不愿透露姓名，只希望大家“苹苹安安”🍎看金牛的微博视频,[心],1
传播出去，让更多人看到,[哈哈],1
对呗，国内有一个人民生出现问题了就是天大的事活不下去了，美国因为枪击疫情死了多少人都无所谓，发新闻就是“关心关心国内”警告，对对对，反正十四亿人有一个不舒服中国政府都是要挨骂啦,[馋嘴],0
人民空军勇往直前！致敬刘亚楼将军！,[心],1
打破了成都市11日零新增,[怒],0
#河南特岗[超话]#竟然有我一起努力共创美好,[爱你],1
啊这，先等我毕业再禁,[怒],0
一天报一次夜里十二点开发布会吗,[笑cry],1
谁能告诉我哪名字咋念的？,[允悲],1
我这种喜新厌旧的人非常期待我国的03航母,[憧憬],1
omg那肯定是给我亲爱的买周边杂志去啦,"[doge],[赞]",1
#北京现有高风险1地中风险6地#【#北京朝阳4地定为中风险#】战疫不松懈,[加油],1
【他们是值得永远铭记的英烈】2019年3月30日，四川凉山木里森林火灾，27名森林消防指战员和4名地方干部群众在扑救中牺牲。他们从未走远，我们从未忘记！#四川木里救火勇士牺牲三周年祭#,[蜡烛],1
我才知道是100周年,[允悲],0
girls help girls,[赞],1
领导比员工多,[笑cry],1
若不是触了中科院的霉头，哪敢动知网啊,[泪],0
作为一个从业者，我能呵呵不,[泪],0
要干大事趁14岁之前的意思么？,[吃瓜],0
去年你网爆别人的时候可不是这样说的,[微笑],0
:【#今日小寒#准备过年！】今天17时14分，我们迎来#2022年的第一个节气#小寒 。此时节，正值隆冬“三九天”，河流冰封，土壤冻结。旧岁已近暮，新岁将登场。#离过年还有26天#，年味渐浓，转起迎接~,[心],1
为我们展现了革命先烈为国家民族抛头颅洒热血的牺牲。,[心],1
:今日#谷雨#，成都好天气上线，还带来了好风景。坐标都江堰，网友又拍到雪山啦！清晨的晴空下，绵延的山峦好似一幅画。看不到的朋友戳图欣赏！尖天气好晴朗，你穿啥衣服在身上？,[doge],1
新闻里的国际第三方，大家都心知肚明吧,[怒],0
我前天兴致勃勃觉得天气热了把外套什么都收起来了，结果最昨天就看到气温特惠的提醒,[允悲],0
如果我去他们医院看病，有疑问，发个朋友圈，他们会告我的吧,[doge],0
那病痛苦难取乐，建议把这三张图发给上海阳性居民,[太开心],0
团勇做主流担当，理智的国人还是力挺你的。,[doge],1
致敬共和国勋章获得者，伟大的科学家屠呦呦女士,[心],1
望舰如其名，皮实，耐操！,[good],1
中国🇨🇳 永远用行动证明自己,[作揖],1
用无悔奋斗谱写属于强国一代的青春华 章#强国一代有我在#,[加油],1
如果是我，我宁愿当个小气鬼，牛逼你们TM的自己接去，别坐我家飞船，,[微笑],0
舔的直不起腰蒙蔽双眼了你,[允悲],0
当西方国家极端民族主义、沙文主义、纳粹思想抬头的时候，他们竟然谴责中国反思,[doge],0
别的不敢说，网上支持美国的可真不再少数，那是真维护，真骂人呀,[允悲],0
致敬英雄，缅怀先烈！,[心],1
终于等来这个消息，希望我可以给我的学生带来更多的航空航母的知识，影响他们的一生,"[鲜花],[心]",1
哎呀 官方大大回我了呢 嘻嘻 我爱我大成都 有担当的大成都,[赞],1
抵制抵制，终成反智。,[doge],0
还记得小时候学过詹天佑修铁路的故事，这是中国人自行设计和施工的第一条铁路干线。不仅为詹天佑在世界上赢得了声誉，更重要的是为整个中国铁路工程技术界在世界上赢得了地位。,[中国赞],1
辛苦你了我真的哭死 共青团有你这样的粉丝真是,[泪],0
太棒了！咱们成都一定要保持,[打call],1
坚持 守护人民 家国,"[鲜花],[心]",1
太难过了，不希望这是真的，老师和学生们都要好好的！同是汉教人，真的心疼。,[悲伤],0
我都没有到过这么大的城市,[允悲],0
我就是顺着他的话说呀这是他的想法不是我的想法呢我觉得即使有错也是先撩者贱,[心],0
#世界读书日# ，读书就要读原本，不宜一开始就读各种解读本：因为不少解读本的作者并没有读懂原本，也有的屁股歪了故意解读，当然也会有尽可能解读原本的；但无论哪种，都不能代替原作者的用意，只有读原本，你才能与原作者心神交融，感受书的魅力！这也是我坚持的要读经典,[哈哈],1
